,CH1
Second,Volt
1.91280e-02,8.00e-02, 
1.91280e-02,4.00e-02, 
1.91280e-02,4.00e-02, 
1.91280e-02,4.00e-02, 
1.91280e-02,4.00e-02, 
1.91280e-02,4.00e-02, 
1.91280e-02,4.00e-02, 
1.91280e-02,8.00e-02, 
1.91280e-02,6.00e-02, 
1.91280e-02,4.00e-02, 
1.91280e-02,4.00e-02, 
1.91280e-02,8.00e-02, 
1.91280e-02,6.00e-02, 
1.91280e-02,4.00e-02, 
1.91280e-02,8.00e-02, 
1.91280e-02,4.00e-02, 
1.91281e-02,4.00e-02, 
1.91281e-02,6.00e-02, 
1.91281e-02,6.00e-02, 
1.91281e-02,8.00e-02, 
1.91281e-02,6.00e-02, 
1.91281e-02,6.00e-02, 
1.91281e-02,8.00e-02, 
1.91281e-02,6.00e-02, 
1.91281e-02,6.00e-02, 
1.91281e-02,4.00e-02, 
1.91281e-02,6.00e-02, 
1.91281e-02,4.00e-02, 
1.91281e-02,6.00e-02, 
1.91281e-02,4.00e-02, 
1.91281e-02,6.00e-02, 
1.91281e-02,8.00e-02, 
1.91281e-02,4.00e-02, 
1.91281e-02,6.00e-02, 
1.91281e-02,4.00e-02, 
1.91281e-02,6.00e-02, 
1.91281e-02,8.00e-02, 
1.91281e-02,4.00e-02, 
1.91281e-02,6.00e-02, 
1.91281e-02,4.00e-02, 
1.91281e-02,4.00e-02, 
1.91282e-02,4.00e-02, 
1.91282e-02,6.00e-02, 
1.91282e-02,6.00e-02, 
1.91282e-02,6.00e-02, 
1.91282e-02,4.00e-02, 
1.91282e-02,4.00e-02, 
1.91282e-02,8.00e-02, 
1.91282e-02,4.00e-02, 
1.91282e-02,6.00e-02, 
1.91282e-02,4.00e-02, 
1.91282e-02,4.00e-02, 
1.91282e-02,8.00e-02, 
1.91282e-02,6.00e-02, 
1.91282e-02,4.00e-02, 
1.91282e-02,6.00e-02, 
1.91282e-02,4.00e-02, 
1.91282e-02,4.00e-02, 
1.91282e-02,6.00e-02, 
1.91282e-02,4.00e-02, 
1.91282e-02,4.00e-02, 
1.91282e-02,4.00e-02, 
1.91282e-02,6.00e-02, 
1.91282e-02,4.00e-02, 
1.91282e-02,6.00e-02, 
1.91282e-02,4.00e-02, 
1.91283e-02,4.00e-02, 
1.91283e-02,4.00e-02, 
1.91283e-02,4.00e-02, 
1.91283e-02,4.00e-02, 
1.91283e-02,4.00e-02, 
1.91283e-02,6.00e-02, 
1.91283e-02,6.00e-02, 
1.91283e-02,6.00e-02, 
1.91283e-02,6.00e-02, 
1.91283e-02,8.00e-02, 
1.91283e-02,4.00e-02, 
1.91283e-02,6.00e-02, 
1.91283e-02,8.00e-02, 
1.91283e-02,4.00e-02, 
1.91283e-02,4.00e-02, 
1.91283e-02,4.00e-02, 
1.91283e-02,6.00e-02, 
1.91283e-02,4.00e-02, 
1.91283e-02,4.00e-02, 
1.91283e-02,4.00e-02, 
1.91283e-02,6.00e-02, 
1.91283e-02,4.00e-02, 
1.91283e-02,6.00e-02, 
1.91283e-02,4.00e-02, 
1.91283e-02,4.00e-02, 
1.91284e-02,6.00e-02, 
1.91284e-02,8.00e-02, 
1.91284e-02,4.00e-02, 
1.91284e-02,4.00e-02, 
1.91284e-02,6.00e-02, 
1.91284e-02,4.00e-02, 
1.91284e-02,4.00e-02, 
1.91284e-02,4.00e-02, 
1.91284e-02,4.00e-02, 
1.91284e-02,4.00e-02, 
1.91284e-02,4.00e-02, 
1.91284e-02,6.00e-02, 
1.91284e-02,6.00e-02, 
1.91284e-02,6.00e-02, 
1.91284e-02,6.00e-02, 
1.91284e-02,6.00e-02, 
1.91284e-02,8.00e-02, 
1.91284e-02,4.00e-02, 
1.91284e-02,6.00e-02, 
1.91284e-02,6.00e-02, 
1.91284e-02,8.00e-02, 
1.91284e-02,6.00e-02, 
1.91284e-02,4.00e-02, 
1.91284e-02,8.00e-02, 
1.91284e-02,8.00e-02, 
1.91285e-02,8.00e-02, 
1.91285e-02,4.00e-02, 
1.91285e-02,4.00e-02, 
1.91285e-02,6.00e-02, 
1.91285e-02,4.00e-02, 
1.91285e-02,4.00e-02, 
1.91285e-02,8.00e-02, 
1.91285e-02,6.00e-02, 
1.91285e-02,4.00e-02, 
1.91285e-02,8.00e-02, 
1.91285e-02,4.00e-02, 
1.91285e-02,6.00e-02, 
1.91285e-02,6.00e-02, 
1.91285e-02,6.00e-02, 
1.91285e-02,4.00e-02, 
1.91285e-02,6.00e-02, 
1.91285e-02,8.00e-02, 
1.91285e-02,4.00e-02, 
1.91285e-02,6.00e-02, 
1.91285e-02,6.00e-02, 
1.91285e-02,6.00e-02, 
1.91285e-02,6.00e-02, 
1.91285e-02,4.00e-02, 
1.91285e-02,4.00e-02, 
1.91285e-02,6.00e-02, 
1.91286e-02,6.00e-02, 
1.91286e-02,6.00e-02, 
1.91286e-02,6.00e-02, 
1.91286e-02,4.00e-02, 
1.91286e-02,6.00e-02, 
1.91286e-02,6.00e-02, 
1.91286e-02,6.00e-02, 
1.91286e-02,6.00e-02, 
1.91286e-02,8.00e-02, 
1.91286e-02,6.00e-02, 
1.91286e-02,4.00e-02, 
1.91286e-02,4.00e-02, 
1.91286e-02,4.00e-02, 
1.91286e-02,6.00e-02, 
1.91286e-02,4.00e-02, 
1.91286e-02,8.00e-02, 
1.91286e-02,6.00e-02, 
1.91286e-02,6.00e-02, 
1.91286e-02,6.00e-02, 
1.91286e-02,6.00e-02, 
1.91286e-02,4.00e-02, 
1.91286e-02,6.00e-02, 
1.91286e-02,4.00e-02, 
1.91286e-02,4.00e-02, 
1.91286e-02,4.00e-02, 
1.91287e-02,8.00e-02, 
1.91287e-02,6.00e-02, 
1.91287e-02,4.00e-02, 
1.91287e-02,4.00e-02, 
1.91287e-02,6.00e-02, 
1.91287e-02,6.00e-02, 
1.91287e-02,8.00e-02, 
1.91287e-02,4.00e-02, 
1.91287e-02,4.00e-02, 
1.91287e-02,6.00e-02, 
1.91287e-02,6.00e-02, 
1.91287e-02,8.00e-02, 
1.91287e-02,6.00e-02, 
1.91287e-02,6.00e-02, 
1.91287e-02,2.00e-02, 
1.91287e-02,4.00e-02, 
1.91287e-02,4.00e-02, 
1.91287e-02,6.00e-02, 
1.91287e-02,6.00e-02, 
1.91287e-02,4.00e-02, 
1.91287e-02,4.00e-02, 
1.91287e-02,4.00e-02, 
1.91287e-02,6.00e-02, 
1.91287e-02,4.00e-02, 
1.91287e-02,4.00e-02, 
1.91288e-02,6.00e-02, 
1.91288e-02,8.00e-02, 
1.91288e-02,4.00e-02, 
1.91288e-02,4.00e-02, 
1.91288e-02,6.00e-02, 
1.91288e-02,6.00e-02, 
1.91288e-02,6.00e-02, 
1.91288e-02,4.00e-02, 
1.91288e-02,6.00e-02, 
1.91288e-02,4.00e-02, 
1.91288e-02,8.00e-02, 
1.91288e-02,4.00e-02, 
1.91288e-02,6.00e-02, 
1.91288e-02,6.00e-02, 
1.91288e-02,4.00e-02, 
1.91288e-02,6.00e-02, 
1.91288e-02,6.00e-02, 
1.91288e-02,8.00e-02, 
1.91288e-02,4.00e-02, 
1.91288e-02,4.00e-02, 
1.91288e-02,8.00e-02, 
1.91288e-02,6.00e-02, 
1.91288e-02,6.00e-02, 
1.91288e-02,6.00e-02, 
1.91288e-02,6.00e-02, 
1.91289e-02,4.00e-02, 
1.91289e-02,4.00e-02, 
1.91289e-02,8.00e-02, 
1.91289e-02,4.00e-02, 
1.91289e-02,6.00e-02, 
1.91289e-02,6.00e-02, 
1.91289e-02,4.00e-02, 
1.91289e-02,6.00e-02, 
1.91289e-02,6.00e-02, 
1.91289e-02,4.00e-02, 
1.91289e-02,6.00e-02, 
1.91289e-02,4.00e-02, 
1.91289e-02,4.00e-02, 
1.91289e-02,1.20e-01, 
1.91289e-02,6.80e-01, 
1.91289e-02,1.12e+00, 
1.91289e-02,1.20e+00, 
1.91289e-02,1.24e+00, 
1.91289e-02,1.26e+00, 
1.91289e-02,1.26e+00, 
1.91289e-02,1.28e+00, 
1.91289e-02,1.28e+00, 
1.91289e-02,1.26e+00, 
1.91289e-02,1.26e+00, 
1.91289e-02,1.22e+00, 
1.91290e-02,1.26e+00, 
1.91290e-02,1.24e+00, 
1.91290e-02,1.24e+00, 
1.91290e-02,1.24e+00, 
1.91290e-02,1.24e+00, 
1.91290e-02,1.24e+00, 
1.91290e-02,1.24e+00, 
1.91290e-02,1.22e+00, 
1.91290e-02,1.24e+00, 
1.91290e-02,1.24e+00, 
1.91290e-02,1.26e+00, 
1.91290e-02,1.26e+00, 
1.91290e-02,1.22e+00, 
1.91290e-02,1.22e+00, 
1.91290e-02,1.24e+00, 
1.91290e-02,1.24e+00, 
1.91290e-02,1.24e+00, 
1.91290e-02,1.22e+00, 
1.91290e-02,1.24e+00, 
1.91290e-02,1.26e+00, 
1.91290e-02,1.22e+00, 
1.91290e-02,1.24e+00, 
1.91290e-02,1.24e+00, 
1.91290e-02,1.20e+00, 
1.91290e-02,1.24e+00, 
1.91291e-02,1.22e+00, 
1.91291e-02,1.24e+00, 
1.91291e-02,1.24e+00, 
1.91291e-02,1.24e+00, 
1.91291e-02,1.24e+00, 
1.91291e-02,1.26e+00, 
1.91291e-02,1.26e+00, 
1.91291e-02,1.22e+00, 
1.91291e-02,1.24e+00, 
1.91291e-02,1.24e+00, 
1.91291e-02,1.24e+00, 
1.91291e-02,1.24e+00, 
1.91291e-02,1.24e+00, 
1.91291e-02,1.24e+00, 
1.91291e-02,1.24e+00, 
1.91291e-02,1.24e+00, 
1.91291e-02,1.24e+00, 
1.91291e-02,1.26e+00, 
1.91291e-02,1.24e+00, 
1.91291e-02,1.24e+00, 
1.91291e-02,1.24e+00, 
1.91291e-02,1.22e+00, 
1.91291e-02,1.22e+00, 
1.91291e-02,1.22e+00, 
1.91291e-02,1.24e+00, 
1.91292e-02,1.26e+00, 
1.91292e-02,1.24e+00, 
1.91292e-02,1.24e+00, 
1.91292e-02,1.22e+00, 
1.91292e-02,1.24e+00, 
1.91292e-02,1.20e+00, 
1.91292e-02,1.24e+00, 
1.91292e-02,1.22e+00, 
1.91292e-02,1.26e+00, 
1.91292e-02,1.24e+00, 
1.91292e-02,1.22e+00, 
1.91292e-02,1.24e+00, 
1.91292e-02,1.26e+00, 
1.91292e-02,1.24e+00, 
1.91292e-02,1.26e+00, 
1.91292e-02,1.26e+00, 
1.91292e-02,1.24e+00, 
1.91292e-02,1.26e+00, 
1.91292e-02,1.26e+00, 
1.91292e-02,1.24e+00, 
1.91292e-02,1.24e+00, 
1.91292e-02,1.22e+00, 
1.91292e-02,1.22e+00, 
1.91292e-02,1.24e+00, 
1.91292e-02,1.24e+00, 
1.91293e-02,1.22e+00, 
1.91293e-02,1.24e+00, 
1.91293e-02,1.24e+00, 
1.91293e-02,1.22e+00, 
1.91293e-02,1.24e+00, 
1.91293e-02,1.24e+00, 
1.91293e-02,1.22e+00, 
1.91293e-02,1.24e+00, 
1.91293e-02,1.24e+00, 
1.91293e-02,1.24e+00, 
1.91293e-02,1.24e+00, 
1.91293e-02,1.24e+00, 
1.91293e-02,1.22e+00, 
1.91293e-02,1.26e+00, 
1.91293e-02,1.22e+00, 
1.91293e-02,1.24e+00, 
1.91293e-02,1.26e+00, 
1.91293e-02,1.22e+00, 
1.91293e-02,1.26e+00, 
1.91293e-02,1.24e+00, 
1.91293e-02,1.24e+00, 
1.91293e-02,1.24e+00, 
1.91293e-02,1.24e+00, 
1.91293e-02,1.24e+00, 
1.91293e-02,1.24e+00, 
1.91294e-02,1.26e+00, 
1.91294e-02,1.24e+00, 
1.91294e-02,1.22e+00, 
1.91294e-02,1.24e+00, 
1.91294e-02,1.24e+00, 
1.91294e-02,1.24e+00, 
1.91294e-02,1.24e+00, 
1.91294e-02,1.26e+00, 
1.91294e-02,1.24e+00, 
1.91294e-02,1.26e+00, 
1.91294e-02,1.26e+00, 
1.91294e-02,1.26e+00, 
1.91294e-02,1.22e+00, 
1.91294e-02,1.22e+00, 
1.91294e-02,1.24e+00, 
1.91294e-02,1.24e+00, 
1.91294e-02,1.26e+00, 
1.91294e-02,1.24e+00, 
1.91294e-02,1.24e+00, 
1.91294e-02,1.24e+00, 
1.91294e-02,1.24e+00, 
1.91294e-02,1.22e+00, 
1.91294e-02,1.22e+00, 
1.91294e-02,1.24e+00, 
1.91294e-02,1.24e+00, 
1.91295e-02,1.24e+00, 
1.91295e-02,1.24e+00, 
1.91295e-02,1.22e+00, 
1.91295e-02,1.24e+00, 
1.91295e-02,1.24e+00, 
1.91295e-02,1.24e+00, 
1.91295e-02,1.26e+00, 
1.91295e-02,1.26e+00, 
1.91295e-02,1.22e+00, 
1.91295e-02,1.24e+00, 
1.91295e-02,1.26e+00, 
1.91295e-02,1.26e+00, 
1.91295e-02,1.24e+00, 
1.91295e-02,1.26e+00, 
1.91295e-02,1.24e+00, 
1.91295e-02,1.24e+00, 
1.91295e-02,1.20e+00, 
1.91295e-02,1.24e+00, 
1.91295e-02,1.24e+00, 
1.91295e-02,1.22e+00, 
1.91295e-02,1.24e+00, 
1.91295e-02,1.26e+00, 
1.91295e-02,1.24e+00, 
1.91295e-02,1.24e+00, 
1.91295e-02,1.26e+00, 
1.91296e-02,1.26e+00, 
1.91296e-02,1.24e+00, 
1.91296e-02,1.26e+00, 
1.91296e-02,1.24e+00, 
1.91296e-02,1.26e+00, 
1.91296e-02,1.24e+00, 
1.91296e-02,1.26e+00, 
1.91296e-02,1.24e+00, 
1.91296e-02,1.24e+00, 
1.91296e-02,1.24e+00, 
1.91296e-02,1.26e+00, 
1.91296e-02,1.22e+00, 
1.91296e-02,1.26e+00, 
1.91296e-02,1.26e+00, 
1.91296e-02,1.26e+00, 
1.91296e-02,1.26e+00, 
1.91296e-02,1.26e+00, 
1.91296e-02,1.24e+00, 
1.91296e-02,1.26e+00, 
1.91296e-02,1.26e+00, 
1.91296e-02,1.26e+00, 
1.91296e-02,1.24e+00, 
1.91296e-02,1.26e+00, 
1.91296e-02,1.24e+00, 
1.91296e-02,1.24e+00, 
1.91297e-02,1.24e+00, 
1.91297e-02,1.26e+00, 
1.91297e-02,1.26e+00, 
1.91297e-02,1.24e+00, 
1.91297e-02,1.26e+00, 
1.91297e-02,1.26e+00, 
1.91297e-02,1.26e+00, 
1.91297e-02,1.22e+00, 
1.91297e-02,1.26e+00, 
1.91297e-02,1.24e+00, 
1.91297e-02,1.22e+00, 
1.91297e-02,1.24e+00, 
1.91297e-02,1.24e+00, 
1.91297e-02,1.24e+00, 
1.91297e-02,1.26e+00, 
1.91297e-02,1.26e+00, 
1.91297e-02,1.26e+00, 
1.91297e-02,1.24e+00, 
1.91297e-02,1.24e+00, 
1.91297e-02,1.24e+00, 
1.91297e-02,1.26e+00, 
1.91297e-02,1.24e+00, 
1.91297e-02,1.24e+00, 
1.91297e-02,1.24e+00, 
1.91297e-02,1.28e+00, 
1.91298e-02,1.26e+00, 
1.91298e-02,1.26e+00, 
1.91298e-02,1.26e+00, 
1.91298e-02,1.26e+00, 
1.91298e-02,1.26e+00, 
1.91298e-02,1.26e+00, 
1.91298e-02,1.26e+00, 
1.91298e-02,1.26e+00, 
1.91298e-02,1.24e+00, 
1.91298e-02,1.26e+00, 
1.91298e-02,1.26e+00, 
1.91298e-02,1.24e+00, 
1.91298e-02,1.22e+00, 
1.91298e-02,1.22e+00, 
1.91298e-02,1.24e+00, 
1.91298e-02,1.24e+00, 
1.91298e-02,1.24e+00, 
1.91298e-02,1.24e+00, 
1.91298e-02,1.26e+00, 
1.91298e-02,1.24e+00, 
1.91298e-02,1.24e+00, 
1.91298e-02,1.24e+00, 
1.91298e-02,1.22e+00, 
1.91298e-02,1.26e+00, 
1.91298e-02,1.26e+00, 
1.91299e-02,1.24e+00, 
1.91299e-02,1.22e+00, 
1.91299e-02,1.24e+00, 
1.91299e-02,1.24e+00, 
1.91299e-02,1.26e+00, 
1.91299e-02,1.22e+00, 
1.91299e-02,1.26e+00, 
1.91299e-02,1.26e+00, 
1.91299e-02,1.22e+00, 
1.91299e-02,1.26e+00, 
1.91299e-02,1.22e+00, 
1.91299e-02,1.24e+00, 
1.91299e-02,1.26e+00, 
1.91299e-02,1.24e+00, 
1.91299e-02,1.24e+00, 
1.91299e-02,1.24e+00, 
1.91299e-02,1.26e+00, 
1.91299e-02,1.26e+00, 
1.91299e-02,1.24e+00, 
1.91299e-02,1.24e+00, 
1.91299e-02,1.24e+00, 
1.91299e-02,1.24e+00, 
1.91299e-02,1.26e+00, 
1.91299e-02,1.24e+00, 
1.91299e-02,1.26e+00, 
1.91300e-02,1.26e+00, 
1.91300e-02,1.26e+00, 
1.91300e-02,1.24e+00, 
1.91300e-02,1.24e+00, 
1.91300e-02,1.22e+00, 
1.91300e-02,1.24e+00, 
1.91300e-02,1.24e+00, 
1.91300e-02,1.22e+00, 
1.91300e-02,1.20e+00, 
1.91300e-02,1.24e+00, 
1.91300e-02,1.22e+00, 
1.91300e-02,1.26e+00, 
1.91300e-02,1.24e+00, 
1.91300e-02,1.26e+00, 
1.91300e-02,1.26e+00, 
1.91300e-02,1.24e+00, 
1.91300e-02,1.26e+00, 
1.91300e-02,1.26e+00, 
1.91300e-02,1.24e+00, 
1.91300e-02,1.24e+00, 
1.91300e-02,1.22e+00, 
1.91300e-02,1.24e+00, 
1.91300e-02,1.24e+00, 
1.91300e-02,1.26e+00, 
1.91300e-02,1.26e+00, 
1.91301e-02,1.24e+00, 
1.91301e-02,1.26e+00, 
1.91301e-02,1.24e+00, 
1.91301e-02,1.26e+00, 
1.91301e-02,1.26e+00, 
